ID,Name,Sex,Age,Height,Weight,Team,Year,Event,Medal
17,Paavo Johannes Aaltonen,M,28,5.7,141,Finland,1948,Gymnastics Men's Individual All-Around,Bronze
17,Paavo Johannes Aaltonen,M,28,5.7,141,Finland,1948,Gymnastics Men's Team All-Around,Gold
17,Paavo Johannes Aaltonen,M,28,5.7,141,Finland,1948,Gymnastics Men's Horse Vault,Gold
17,Paavo Johannes Aaltonen,M,28,5.7,141,Finland,1948,Gymnastics Men's Pommelled Horse,Gold
17,Paavo Johannes Aaltonen,M,32,5.7,141,Finland,1952,Gymnastics Men's Team All-Around,Bronze
25,Alf Lied Aanning,M,24,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
38,Karl Jan Aas,M,20,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
394,Irene Abel,F,19,5.2,106,East Germany,1972,Gymnastics Women's Team All-Around,Silver
455,Denis Mikhaylovich Ablyazin,M,19,5.3,137,Russia,2012,Gymnastics Men's Floor Exercise,Bronze
455,Denis Mikhaylovich Ablyazin,M,19,5.3,137,Russia,2012,Gymnastics Men's Horse Vault,Silver
455,Denis Mikhaylovich Ablyazin,M,24,5.3,137,Russia,2016,Gymnastics Men's Team All-Around,Silver
455,Denis Mikhaylovich Ablyazin,M,24,5.3,137,Russia,2016,Gymnastics Men's Horse Vault,Silver
455,Denis Mikhaylovich Ablyazin,M,24,5.3,137,Russia,2016,Gymnastics Men's Rings,Bronze
521,Isak Abrahamsen,M,21,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
610,Ginko Abukawa-Chiba,F,26,4.9,101,Japan,1964,Gymnastics Women's Team All-Around,Bronze
627,Andreea Roxana Acatrinei,F,16,4.9,88,Romania,2008,Gymnastics Women's Team All-Around,Bronze
697,Fausto Alesio Acke (Padovini-),M,22,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
1071,Kseniya Dmitriyevna Afanasyeva,F,20,5.2,106,Russia,2012,Gymnastics Women's Team All-Around,Silver
1109,Lavinia Agache (-Carney),F,16,4.9,88,Romania,1984,Gymnastics Women's Team All-Around,Gold
1109,Lavinia Agache (-Carney),F,16,4.9,88,Romania,1984,Gymnastics Women's Horse Vault,Bronze
1211,"Estella ""Stella"" Agsteribbe (-Blits)",F,19,NA,NA,Netherlands,1928,Gymnastics Women's Team All-Around,Gold
1483,Nobuyuki Aihara,M,21,5.1,117,Japan,1956,Gymnastics Men's Team All-Around,Silver
1483,Nobuyuki Aihara,M,21,5.1,117,Japan,1956,Gymnastics Men's Floor Exercise,Silver
1483,Nobuyuki Aihara,M,25,5.1,117,Japan,1960,Gymnastics Men's Team All-Around,Gold
1483,Nobuyuki Aihara,M,25,5.1,117,Japan,1960,Gymnastics Men's Floor Exercise,Gold
1485,Yutaka Aihara,M,21,5.1,121,Japan,1992,Gymnastics Men's Team All-Around,Bronze
2347,Georg Albert Christian Albertsen,M,30,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Free System",Gold
2756,Georgios Aliprantis,M,NA,NA,NA,Greece,1906,Gymnastics Men's Rope Climbing,Gold
3249,Maksim Nikolayevich Alyoshin,M,21,5.4,139,Russia,2000,Gymnastics Men's Team All-Around,Bronze
3281,Simona Amnar (-Tabr),F,16,5.2,97,Romania,1996,Gymnastics Women's Individual All-Around,Bronze
3281,Simona Amnar (-Tabr),F,16,5.2,97,Romania,1996,Gymnastics Women's Team All-Around,Bronze
3281,Simona Amnar (-Tabr),F,16,5.2,97,Romania,1996,Gymnastics Women's Floor Exercise,Silver
3281,Simona Amnar (-Tabr),F,16,5.2,97,Romania,1996,Gymnastics Women's Horse Vault,Gold
3281,Simona Amnar (-Tabr),F,20,5.2,97,Romania,2000,Gymnastics Women's Individual All-Around,Gold
3281,Simona Amnar (-Tabr),F,20,5.2,97,Romania,2000,Gymnastics Women's Team All-Around,Gold
3281,Simona Amnar (-Tabr),F,20,5.2,97,Romania,2000,Gymnastics Women's Floor Exercise,Bronze
3362,Bianca Ambrosetti,F,14,NA,NA,Italy,1928,Gymnastics Women's Team All-Around,Silver
3554,Arthur Martinius Amundsen,M,22,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
3554,Arthur Martinius Amundsen,M,26,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
3696,Axel Sigurd Andersen,M,20,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Free System",Bronze
3702,Carl Andersen,M,27,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
3703,Carl Albert Andersen,M,29,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
3703,Carl Albert Andersen,M,31,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
3705,Carl Rudolf Svend Andersen,M,20,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Free System",Gold
3735,Hjalmart Nrregaard Andersen (-Eering),M,22,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Free System",Bronze
3749,Jrgen Marius Andersen,M,26,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
3749,Jrgen Marius Andersen,M,34,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
3771,Peter Villemoes Andersen,M,28,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
3883,Albert Per Andersson,M,17,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
3890,Karl Arvid Andersson (-Holtman),M,23,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
4108,Arnaldo Andreoli,M,26,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
4189,Nikolaos Andriakopoulos,M,NA,NA,NA,Greece,1896,Gymnastics Men's Rope Climbing,Gold
4198,Nikolay Yefimovich Andrianov,M,19,5.4,132,Soviet Union,1972,Gymnastics Men's Team All-Around,Silver
4198,Nikolay Yefimovich Andrianov,M,19,5.4,132,Soviet Union,1972,Gymnastics Men's Floor Exercise,Gold
4198,Nikolay Yefimovich Andrianov,M,19,5.4,132,Soviet Union,1972,Gymnastics Men's Horse Vault,Bronze
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Individual All-Around,Gold
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Team All-Around,Silver
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Floor Exercise,Gold
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Horse Vault,Gold
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Parallel Bars,Silver
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Rings,Gold
4198,Nikolay Yefimovich Andrianov,M,23,5.4,132,Soviet Union,1976,Gymnastics Men's Pommelled Horse,Bronze
4198,Nikolay Yefimovich Andrianov,M,27,5.4,132,Soviet Union,1980,Gymnastics Men's Individual All-Around,Silver
4198,Nikolay Yefimovich Andrianov,M,27,5.4,132,Soviet Union,1980,Gymnastics Men's Team All-Around,Gold
4198,Nikolay Yefimovich Andrianov,M,27,5.4,132,Soviet Union,1980,Gymnastics Men's Floor Exercise,Silver
4198,Nikolay Yefimovich Andrianov,M,27,5.4,132,Soviet Union,1980,Gymnastics Men's Horse Vault,Gold
4198,Nikolay Yefimovich Andrianov,M,27,5.4,132,Soviet Union,1980,Gymnastics Men's Horizontal Bar,Bronze
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,1928,Gymnastics Men's Team All-Around,Bronze
4772,Lajos Aradi (Kmetyk),M,28,NA,NA,Hungary,1912,Gymnastics Men's Team All-Around,Silver
5002,Paul Arets,M,NA,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
5363,"Alexander Vladimirovich ""Sasha"" Artemev",M,22,5.5,NA,United States,2008,Gymnastics Men's Team All-Around,Bronze
5396,Vladimir Nikolayevich Artyomov,M,23,5.5,139,Soviet Union,1988,Gymnastics Men's Individual All-Around,Gold
5396,Vladimir Nikolayevich Artyomov,M,23,5.5,139,Soviet Union,1988,Gymnastics Men's Team All-Around,Gold
5396,Vladimir Nikolayevich Artyomov,M,23,5.5,139,Soviet Union,1988,Gymnastics Men's Floor Exercise,Silver
5396,Vladimir Nikolayevich Artyomov,M,23,5.5,139,Soviet Union,1988,Gymnastics Men's Parallel Bars,Gold
5396,Vladimir Nikolayevich Artyomov,M,23,5.5,139,Soviet Union,1988,Gymnastics Men's Horizontal Bar,Gold
5488,Karl Gsta sbrink,M,26,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,20,5.4,123,Soviet Union,1956,Gymnastics Women's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,20,5.4,123,Soviet Union,1956,Gymnastics Women's Team Portable Apparatus,Bronze
5700,Polina Hryhorivna Astakhova,F,23,5.4,123,Soviet Union,1960,Gymnastics Women's Individual All-Around,Bronze
5700,Polina Hryhorivna Astakhova,F,23,5.4,123,Soviet Union,1960,Gymnastics Women's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,23,5.4,123,Soviet Union,1960,Gymnastics Women's Floor Exercise,Silver
5700,Polina Hryhorivna Astakhova,F,23,5.4,123,Soviet Union,1960,Gymnastics Women's Uneven Bars,Gold
5700,Polina Hryhorivna Astakhova,F,27,5.4,123,Soviet Union,1964,Gymnastics Women's Individual All-Around,Bronze
5700,Polina Hryhorivna Astakhova,F,27,5.4,123,Soviet Union,1964,Gymnastics Women's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,27,5.4,123,Soviet Union,1964,Gymnastics Women's Floor Exercise,Silver
5700,Polina Hryhorivna Astakhova,F,27,5.4,123,Soviet Union,1964,Gymnastics Women's Uneven Bars,Gold
6039,Otto Fredrik Authn,M,21,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
6049,Eugne Auwerkeren,M,34,NA,NA,Belgium,1920,Gymnastics Men's Team All-Around,Silver
6300,Albert Azaryan,M,27,5.7,159,Soviet Union,1956,Gymnastics Men's Team All-Around,Gold
6300,Albert Azaryan,M,27,5.7,159,Soviet Union,1956,Gymnastics Men's Rings,Gold
6300,Albert Azaryan,M,31,5.7,159,Soviet Union,1960,Gymnastics Men's Team All-Around,Silver
6300,Albert Azaryan,M,31,5.7,159,Soviet Union,1960,Gymnastics Men's Rings,Gold
6301,Eduard Azaryan,M,22,5.7,150,Soviet Union,1980,Gymnastics Men's Team All-Around,Gold
6518,Walter Bach,M,26,NA,NA,Switzerland,1936,Gymnastics Men's Team All-Around,Silver
6549,Albert Bachmann,M,29,NA,NA,Switzerland,1936,Gymnastics Men's Team All-Around,Silver
6549,Albert Bachmann,M,29,NA,NA,Switzerland,1936,Gymnastics Men's Pommelled Horse,Bronze
6582,Helge Gustaf Samuel Bckander,M,28,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
6955,Svetlana Nikolayevna Baitova,F,16,5,86,Soviet Union,1988,Gymnastics Women's Team All-Around,Gold
6967,Jaroslava Bajerov,F,26,NA,NA,Czechoslovakia,1936,Gymnastics Women's Team All-Around,Silver
6994,"Ladislava Aloisie ""Laddie"" Bakanic (Hniz-)",F,24,NA,NA,United States,1948,Gymnastics Women's Team All-Around,Bronze
7162,Erzsbet Balzs (-Baranyai),F,27,NA,NA,Hungary,1948,Gymnastics Women's Team All-Around,Silver
7444,Oana Mihaela Ban,F,18,4.6,79,Romania,2004,Gymnastics Women's Team All-Around,Gold
7588,Helmut Bantz,M,35,NA,NA,Germany,1956,Gymnastics Men's Horse Vault,Gold
7687,Lszl Baranyai,M,28,NA,NA,Hungary,1948,Gymnastics Men's Team All-Around,Bronze
8015,Marian Emma Barone (Twining-),F,24,NA,NA,United States,1948,Gymnastics Women's Team All-Around,Bronze
8379,Anita Brwirth (-Hardekopf),F,17,NA,NA,Germany,1936,Gymnastics Women's Team All-Around,Gold
8399,"Franois ""Nol"" Bas",M,22,NA,NA,France,1900,Gymnastics Men's Individual All-Around,Silver
8474,"Raymond Henry ""Benny"" Bass",M,22,5.5,130,United States,1932,Gymnastics Men's Rope Climbing,Gold
8721,Thophile Bauer,M,NA,NA,NA,Belgium,1920,Gymnastics Men's Team All-Around,Silver
8727,Maritta Bauerschmidt (-Grieig),F,18,5.2,95,East Germany,1968,Gymnastics Women's Team All-Around,Bronze
8890,Gustav Adolf Herman Bayer,M,25,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
9187,Walter Beck,M,28,NA,NA,Switzerland,1936,Gymnastics Men's Team All-Around,Silver
9228,Franz Ernst Beckert,M,29,NA,NA,Germany,1936,Gymnastics Men's Team All-Around,Gold
9419,Holger Behrendt,M,24,5.3,132,East Germany,1988,Gymnastics Men's Team All-Around,Silver
9419,Holger Behrendt,M,24,5.3,132,East Germany,1988,Gymnastics Men's Horizontal Bar,Bronze
9419,Holger Behrendt,M,24,5.3,132,East Germany,1988,Gymnastics Men's Rings,Gold
9438,Gnter Beier,M,26,5.5,134,East Germany,1968,Gymnastics Men's Team All-Around,Bronze
9492,Ilona Bksi,F,18,5.4,121,Hungary,1972,Gymnastics Women's Team All-Around,Bronze
9578,Valeri Belenki,M,22,5.3,130,Unified Team,1992,Gymnastics Men's Individual All-Around,Bronze
9578,Valeri Belenki,M,22,5.3,130,Unified Team,1992,Gymnastics Men's Team All-Around,Gold
9733,Ettore Bellotto,M,25,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
9822,Vladimir Timofeyevich Belyakov,M,34,NA,NA,Soviet Union,1952,Gymnastics Men's Team All-Around,Gold
9829,David Sagitovich Belyavsky,M,24,5.4,121,Russia,2016,Gymnastics Men's Team All-Around,Silver
9829,David Sagitovich Belyavsky,M,24,5.4,121,Russia,2016,Gymnastics Men's Parallel Bars,Bronze
10060,Bengt Folke Bengtsson,M,22,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
10317,Iosif Konstantinovich Berdiyev,M,27,NA,NA,Soviet Union,1952,Gymnastics Men's Team All-Around,Gold
10349,Oleksandr Mykolaiovych Beresh,M,22,5.6,141,Ukraine,2000,Gymnastics Men's Individual All-Around,Bronze
10349,Oleksandr Mykolaiovych Beresh,M,22,5.6,141,Ukraine,2000,Gymnastics Men's Team All-Around,Silver
10443,Georges Hubert Albert Berger,M,22,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
10483,Evy Margareta Berggren (-Westerberg),F,18,NA,NA,Sweden,1952,Gymnastics Women's Team Portable Apparatus,Gold
10483,Evy Margareta Berggren (-Westerberg),F,22,NA,NA,Sweden,1956,Gymnastics Women's Team Portable Apparatus,Silver
10608,Jzsef Berkes (Bittenbinder-Szendrey),M,21,NA,NA,Hungary,1912,Gymnastics Men's Team All-Around,Silver
10614,Krisztin Berki,M,27,5.8,154,Hungary,2012,Gymnastics Men's Pommelled Horse,Gold
10862,Carl Adolf Hjalmar Bertilsson,M,18,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
10863,Per Daniel Bertilsson,M,19,NA,NA,Sweden,1912,"Gymnastics Men's Team All-Around, Swedish System",Gold
10875,Rodrigo Bertinotti,M,19,NA,NA,Pistoja/Firenze,1906,Gymnastics Men's Team All-Around,Bronze
11076,Albert Edward Betts,M,24,NA,NA,Great Britain,1912,Gymnastics Men's Team All-Around,Bronze
11132,Emil Beyer,M,27,NA,NA,"New York Turnverein, New York",1904,Gymnastics Men's Team All-Around,Silver
11135,Hans Anton Beyer,M,22,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
11195,Mohini Bhardwaj (-Barry),F,25,4.8,95,United States,2004,Gymnastics Women's Team All-Around,Silver
11207,Stephen Raj Bhavsar,M,27,5.5,119,United States,2008,Gymnastics Men's Team All-Around,Bronze
11223,Bi Wenjing,F,14,4.7,77,China,1996,Gymnastics Women's Uneven Bars,Silver
11260,Pietro Bianchi,M,29,NA,NA,Italy,1912,Gymnastics Men's Team All-Around,Gold
11260,Pietro Bianchi,M,37,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
11488,"Pamela Jean ""Pam"" Bileck (-Flat)",F,15,5,95,United States,1984,Gymnastics Women's Team All-Around,Silver
11495,Simone Arianne Biles,F,19,4.7,104,United States,2016,Gymnastics Women's Individual All-Around,Gold
11495,Simone Arianne Biles,F,19,4.7,104,United States,2016,Gymnastics Women's Team All-Around,Gold
11495,Simone Arianne Biles,F,19,4.7,104,United States,2016,Gymnastics Women's Floor Exercise,Gold
11495,Simone Arianne Biles,F,19,4.7,104,United States,2016,Gymnastics Women's Horse Vault,Gold
11495,Simone Arianne Biles,F,19,4.7,104,United States,2016,Gymnastics Women's Balance Beam,Bronze
11547,Dmitry Vladimirovich Bilozerchev,M,21,5.5,154,Soviet Union,1988,Gymnastics Men's Individual All-Around,Bronze
11547,Dmitry Vladimirovich Bilozerchev,M,21,5.5,154,Soviet Union,1988,Gymnastics Men's Team All-Around,Gold
11547,Dmitry Vladimirovich Bilozerchev,M,21,5.5,154,Soviet Union,1988,Gymnastics Men's Rings,Gold
11547,Dmitry Vladimirovich Bilozerchev,M,21,5.5,154,Soviet Union,1988,Gymnastics Men's Pommelled Horse,Gold
11645,Carl Fabian Birck,M,26,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
11659,Halvor Birch,M,21,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
11659,Halvor Birch,M,27,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Free System",Bronze
11688,Johannes Birk,M,26,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
11817,"John Frederick Bissinger, Jr.",M,25,5.9,NA,"New York Turnverein, New York",1904,Gymnastics Men's Team All-Around,Silver
11867,Dallas Denver Bixler,M,22,NA,NA,United States,1932,Gymnastics Men's Horizontal Bar,Gold
11957,Alfred Hartman Bjrnson,M,23,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
11959,Jrgen Bjrnstad,M,26,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
12154,Leszek Robert Blanik,M,23,5.3,141,Poland,2000,Gymnastics Men's Horse Vault,Bronze
12154,Leszek Robert Blanik,M,31,5.3,141,Poland,2008,Gymnastics Men's Horse Vault,Gold
12327,Vanja Hedvig Desideria Blomberg (-Webjrn),F,23,NA,NA,Sweden,1952,Gymnastics Women's Team Portable Apparatus,Gold
12481,Hana Bobkov (-Vlilov),F,23,NA,NA,Czechoslovakia,1952,Gymnastics Women's Team All-Around,Bronze
12485,Loredana Boboc,F,16,4.6,71,Romania,2000,Gymnastics Women's Team All-Around,Gold
12522,Nina Antonivna Bocharova,F,27,NA,NA,Soviet Union,1952,Gymnastics Women's Individual All-Around,Silver
12522,Nina Antonivna Bocharova,F,27,NA,NA,Soviet Union,1952,Gymnastics Women's Team All-Around,Gold
12522,Nina Antonivna Bocharova,F,27,NA,NA,Soviet Union,1952,Gymnastics Women's Team Portable Apparatus,Silver
12522,Nina Antonivna Bocharova,F,27,NA,NA,Soviet Union,1952,Gymnastics Women's Balance Beam,Gold
12563,Conrad Helmut Fritz Bcker,M,25,NA,NA,Germany,1896,"Gymnastics Men's Parallel Bars, Teams",Gold
12563,Conrad Helmut Fritz Bcker,M,25,NA,NA,Germany,1896,"Gymnastics Men's Horizontal Bar, Teams",Gold
12578,Asbjrn Bodahl,M,24,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
12636,Andrea Bod-Molnr,F,17,NA,NA,Hungary,1952,Gymnastics Women's Team All-Around,Silver
12636,Andrea Bod-Molnr,F,17,NA,NA,Hungary,1952,Gymnastics Women's Team Portable Apparatus,Bronze
12636,Andrea Bod-Molnr,F,22,NA,NA,Hungary,1956,Gymnastics Women's Team All-Around,Silver
12636,Andrea Bod-Molnr,F,22,NA,NA,Hungary,1956,Gymnastics Women's Team Portable Apparatus,Gold
12678,Henri Louis Borio,M,24,5.6,152,France,1976,Gymnastics Men's Horizontal Bar,Bronze
12762,Svetlana Leonidovna Boginskaya,F,15,5.2,97,Soviet Union,1988,Gymnastics Women's Individual All-Around,Bronze
12762,Svetlana Leonidovna Boginskaya,F,15,5.2,97,Soviet Union,1988,Gymnastics Women's Team All-Around,Gold
12762,Svetlana Leonidovna Boginskaya,F,15,5.2,97,Soviet Union,1988,Gymnastics Women's Floor Exercise,Silver
12762,Svetlana Leonidovna Boginskaya,F,15,5.2,97,Soviet Union,1988,Gymnastics Women's Horse Vault,Gold
12762,Svetlana Leonidovna Boginskaya,F,19,5.2,97,Unified Team,1992,Gymnastics Women's Team All-Around,Gold
12834,Herman Bohne,M,17,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
13108,Fernando Bonatti,M,25,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
13128,Aleksey Petrovich Bondarenko,M,22,5.2,128,Russia,2000,Gymnastics Men's Team All-Around,Bronze
13128,Aleksey Petrovich Bondarenko,M,22,5.2,128,Russia,2000,Gymnastics Men's Horse Vault,Silver
13203,Guido Boni,M,20,NA,NA,Italy,1912,Gymnastics Men's Team All-Around,Gold
13275,Omero Bonoli,M,22,5.5,NA,Italy,1932,Gymnastics Men's Pommelled Horse,Silver
13292,Cristina Bonta (-Ttaru),F,18,NA,NA,Romania,1992,Gymnastics Women's Team All-Around,Silver
13292,Cristina Bonta (-Ttaru),F,18,NA,NA,Romania,1992,Gymnastics Women's Floor Exercise,Bronze
13419,Amanda Kathleen Borden (-Cochran),F,19,NA,NA,United States,1996,Gymnastics Women's Team All-Around,Gold
13535,Zsolt Borkai,M,23,5.7,150,Hungary,1988,Gymnastics Men's Pommelled Horse,Gold
13708,Eva Boskov-Vchtov (-Hlavkov),F,20,5.3,130,Czechoslovakia,1952,Gymnastics Women's Team All-Around,Bronze
13708,Eva Boskov-Vchtov (-Hlavkov),F,24,5.3,130,Czechoslovakia,1956,Gymnastics Women's Balance Beam,Silver
13708,Eva Boskov-Vchtov (-Hlavkov),F,28,5.3,130,Czechoslovakia,1960,Gymnastics Women's Team All-Around,Silver
13708,Eva Boskov-Vchtov (-Hlavkov),F,28,5.3,130,Czechoslovakia,1960,Gymnastics Women's Balance Beam,Gold
13944,mile Bouchs,M,23,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
14002,Thomas Bouhail,M,22,5.4,134,France,2008,Gymnastics Men's Horse Vault,Silver
14031,Ren Boulanger,M,25,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
14437,Valdemar Jensen Bggild,M,28,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
14439,Eilert Steensrud Bhm,M,19,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
14452,Trygve Carlsen Byesen,M,22,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
14452,Trygve Carlsen Byesen,M,26,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
14452,Trygve Carlsen Byesen,M,34,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
14549,G. Alberto Braglia,M,23,5.5,NA,Italy,1906,Gymnastics Men's Individual All-Around,Silver
14549,G. Alberto Braglia,M,23,5.5,NA,Italy,1906,"Gymnastics Men's Individual All-Around, 5 Events",Silver
14549,G. Alberto Braglia,M,25,5.5,NA,Italy,1908,Gymnastics Men's Individual All-Around,Gold
14549,G. Alberto Braglia,M,29,5.5,NA,Italy,1912,Gymnastics Men's Individual All-Around,Gold
14549,G. Alberto Braglia,M,29,5.5,NA,Italy,1912,Gymnastics Men's Team All-Around,Gold
14886,Matthias Brehme,M,25,5.5,139,East Germany,1968,Gymnastics Men's Team All-Around,Bronze
14886,Matthias Brehme,M,29,5.5,139,East Germany,1972,Gymnastics Men's Team All-Around,Bronze
15212,Annie Broadbent,F,NA,NA,NA,Great Britain,1928,Gymnastics Women's Team All-Around,Bronze
15338,Lon Auguste Marie Bronckaert,M,26,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
15350,Andreas Bronst,M,22,5.6,143,East Germany,1980,Gymnastics Men's Team All-Around,Silver
15667,Wendy Suzanne Bruce (-Martin),F,19,5.1,99,United States,1992,Gymnastics Women's Team All-Around,Bronze
15676,Roland Brckner,M,20,5.6,143,East Germany,1976,Gymnastics Men's Team All-Around,Bronze
15676,Roland Brckner,M,24,5.6,143,East Germany,1980,Gymnastics Men's Team All-Around,Silver
15676,Roland Brckner,M,24,5.6,143,East Germany,1980,Gymnastics Men's Floor Exercise,Gold
15676,Roland Brckner,M,24,5.6,143,East Germany,1980,Gymnastics Men's Horse Vault,Bronze
15676,Roland Brckner,M,24,5.6,143,East Germany,1980,Gymnastics Men's Parallel Bars,Bronze
15854,Georg Brustad,M,19,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
16062,Ralf Bchner,M,21,5.3,123,East Germany,1988,Gymnastics Men's Team All-Around,Silver
16290,Peder Harald Pedersen Bukdahl,M,22,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
16353,Diana Laura Bulimar,F,16,4.6,NA,Romania,2012,Gymnastics Women's Team All-Around,Bronze
16483,Lyubov Viktorovna Burda (-Andrianova),F,15,5.3,106,Soviet Union,1968,Gymnastics Women's Team All-Around,Gold
16483,Lyubov Viktorovna Burda (-Andrianova),F,19,5.3,106,Soviet Union,1972,Gymnastics Women's Team All-Around,Gold
16526,Erna Brger,F,27,NA,NA,Germany,1936,Gymnastics Women's Team All-Around,Gold
16590,Dan Burinc,M,24,NA,NA,Romania,1996,Gymnastics Men's Rings,Silver
16991,Alfred Buyenne,M,NA,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
17039,Oskar Wilhelm Bye,M,35,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
17039,Oskar Wilhelm Bye,M,37,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
17597,Luigi Cambiaso,M,25,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
17597,Luigi Cambiaso,M,29,NA,NA,Italy,1924,Gymnastics Men's Team All-Around,Gold
18099,Oreste Capuzzo,M,23,5.5,NA,Italy,1932,Gymnastics Men's Team All-Around,Gold
18118,Benot Pierre Caranobe,M,28,5.4,132,France,2008,Gymnastics Men's Individual All-Around,Bronze
18254,Carl Ehrenfried Carlberg,M,23,NA,NA,Sweden,1912,"Gymnastics Men's Team All-Around, Swedish System",Gold
18312,Conrad Marentius Carlsrud,M,22,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
18312,Conrad Marentius Carlsrud,M,24,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
18364,"Daniel Edwin ""Ed"" Carmichael",M,25,NA,NA,United States,1932,Gymnastics Men's Horse Vault,Bronze
18369,Giovanni Carminucci,M,20,5.5,150,Italy,1960,Gymnastics Men's Team All-Around,Bronze
18369,Giovanni Carminucci,M,20,5.5,150,Italy,1960,Gymnastics Men's Parallel Bars,Silver
18370,Pasquale Carminucci,M,22,5.3,143,Italy,1960,Gymnastics Men's Team All-Around,Bronze
18674,"Consetta Anne ""Connie"" Caruccio-Lenz",F,29,NA,NA,United States,1948,Gymnastics Women's Team All-Around,Bronze
